%time,field.header.seq,field.header.stamp,field.header.frame_id,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z
1574069790992872026,75,1574069790992592200,base_link,-0.0252075050352,-0.0101679616438,-0.0672328117282,-0.000153531727847,0.00121139339171,0.000580035266466
1574069791234618506,76,1574069791234131396,base_link,-0.0228749938716,0.00411145263209,-0.0680303432048,0.00106366048567,-0.00125231337734,0.00185896316543
1574069791471606573,77,1574069791471369709,base_link,-0.0229262280303,0.00154495841073,-0.0654294019693,-0.00146125559695,0.000176354893483,0.00130972790066
1574069791713754819,78,1574069791713299035,base_link,-0.0244635917513,-0.00190330372609,-0.0631914194239,0.00131636532024,-1.78325281013e-05,0.000463185249828
1574069791952205240,79,1574069791951876863,base_link,-0.0294343507044,-0.00890398318809,-0.061535218712,0.000640070298687,0.000718794763088,0.000285764806904
1574069792193480708,80,1574069792193045727,base_link,-0.0331022268987,-0.0189325503702,-0.0611824768385,-0.00182315474376,0.000939098652452,0.00029731343966
1574069792433590334,81,1574069792433272599,base_link,-0.0375575786526,-0.026675465815,-0.0603468651577,0.000720425276086,-0.00064763642149,0.000284828827716
1574069792674484963,82,1574069792674010095,base_link,-0.0441029359131,-0.0365212455663,-0.0569107027841,-0.000831742654555,-0.00026354714646,-0.000866975809913
1574069792913326960,83,1574069792912179005,base_link,-0.047671264374,-0.0431056034299,-0.0544629195186,-0.000228437362239,-0.000416706869146,1.54057051986e-05
1574069793152539386,84,1574069793152163309,base_link,-0.052137402344,-0.0490715704304,-0.0530710391295,-0.000579910876695,0.000450444960734,0.00128037075046
1574069793393101081,85,1574069793392849025,base_link,-0.0484441652506,-0.0478988721018,-0.0517676454379,-0.000999859999865,0.00206149555743,-0.000209145480767
1574069793642284798,86,1574069793642069782,base_link,-0.0476518557648,-0.0516448050471,-0.0482139428811,0.00209370441735,-0.00191223365255,0.000795670668595
1574069793913661218,87,1574069793913261224,base_link,-0.0577542249018,-0.0757681134402,-0.0451348427903,-0.000292300421279,0.000900534330867,-0.000801227870397
1574069794213255188,88,1574069794212810935,base_link,-0.0712772070902,-0.101946394736,-0.0398225019842,-0.000928858295083,-0.00220762402751,-0.000402522739023
1574069794532513355,89,1574069794532269838,base_link,-0.0685596169008,-0.100726025881,-0.0354012884271,-0.000792316743173,0.0011098140385,-0.000107679516077
1574069794793639504,90,1574069794793198661,base_link,-0.0620000562291,-0.0953833333889,-0.0325408539063,-0.00123087735847,-0.000205838179681,-0.000954479852226
1574069795072911316,91,1574069795072660999,base_link,-0.0511633046768,-0.0844680209031,-0.030126437413,-0.00057814019965,-0.000607386231422,-1.45555241033e-05
1574069795353743757,92,1574069795353487221,base_link,-0.0383461929811,-0.0713437935725,-0.0290717066857,0.000540000735782,0.00124235707335,-0.000736733200029
1574069795688470863,93,1574069795688026709,base_link,-0.0360947860663,-0.0737243201419,-0.0240601168407,-0.00156057765707,0.000951140420511,0.000411608838476
1574069795916810720,94,1574069795916562090,base_link,-0.0383069191135,-0.083088235176,-0.0227257453116,0.00380417238921,-0.00768542010337,0.00272983917966
1574069796200866370,95,1574069796200448921,base_link,-0.0404899465044,-0.0933264846077,-0.022796162227,0.00327106867917,0.00174140161835,0.000386318657547
1574069796482175034,96,1574069796481953435,base_link,-0.0472454807009,-0.121762655524,-0.0197428566721,0.00140874530189,-0.000189952203073,0.00145247834735
1574069796754630369,97,1574069796754249371,base_link,-0.0556009017729,-0.151137476244,-0.014374863813,0.00200912402943,0.00141265883576,0.000417216680944
1574069797034858039,98,1574069797034535703,base_link,-0.0666865685834,-0.178152885155,-0.0115635664867,-4.40937583335e-05,0.00207946123555,7.69854523241e-06
1574069797339727773,99,1574069797339537429,base_link,-0.0856527004758,-0.201201560571,-0.00933925188112,0.000639077741653,0.0006681001978,-8.0180936493e-05
1574069797615055076,100,1574069797614636803,base_link,-0.108218842557,-0.206131574483,-0.00390933783267,0.00105055840686,0.000666803331114,0.000281528802589
1574069797894868784,101,1574069797894548650,base_link,-0.11291326629,-0.206019848618,-0.00225562368533,-0.000354868534487,-0.000745704281144,-0.000627126486506
1574069798173988958,102,1574069798173446944,base_link,-0.111274285394,-0.207165993863,-0.002016397242,-0.000325194792822,-0.000910641101655,0.00125217647292
1574069798434552886,103,1574069798434260813,base_link,-0.102815788354,-0.207282863059,-0.0039922186727,-0.000325194792822,-0.000910641101655,0.00125217647292
1574069798697549392,104,1574069798697091925,base_link,-0.0760893074685,-0.196766462928,-0.00532917747442,-1.03440252133e-05,-0.0011890756432,0.000332094496116
1574069799003214290,105,1574069799002947792,base_link,-0.0535658800345,-0.191263228714,-0.00725627251262,0.000118657306302,-0.00219514314085,-0.000908737652935
1574069799271975606,106,1574069799271769656,base_link,-0.0316925593666,-0.189363237354,-0.00780108099959,-9.4877614174e-05,-1.91828294192e-05,0.000747183454223
1574069799558039681,107,1574069799557535300,base_link,-0.013654086831,-0.175443185835,-0.0116331041413,-0.000209095655009,-0.00118734966964,-0.000223159673624
1574069799835484908,108,1574069799835260472,base_link,0.00344921313817,-0.159318149604,-0.0171000302143,-0.00130731461104,-0.00237041106448,-1.23078934848e-05
1574069800133619346,109,1574069800133135899,base_link,0.0302483562607,-0.138443873921,-0.022479015129,-0.000695282360539,-0.0233366433531,-0.00225289491937
1574069800431072478,110,1574069800430839940,base_link,0.0411181368825,-0.131954982532,-0.026131019762,0.00687706749886,0.0296885948628,-0.0285969804972
1574069800696923080,111,1574069800696484420,base_link,0.0725561244138,-0.131534107373,-0.0262083485029,-0.00295173749328,-0.0315455123782,0.0149953812361
1574069800973030370,112,1574069800972580309,base_link,0.0844640262258,-0.125575030409,-0.0274238271887,-0.00306148361415,-0.0524597689509,0.00620043184608
1574069801294709304,113,1574069801294475193,base_link,0.0935796485516,-0.115839644356,-0.0278725353258,0.00482231192291,-0.0347141884267,0.00854694005102
1574069801554517035,114,1574069801553896042,base_link,0.0961033263799,-0.113901306741,-0.027032735753,-0.0168127603829,0.0222526807338,-0.00444934424013
1574069801832688742,115,1574069801832429809,base_link,0.0962131652276,-0.102103986392,-0.0251085697258,-0.0154909230769,0.0128838084638,-0.0198546797037
1574069802133908938,116,1574069802133497271,base_link,0.095486129901,-0.100301140224,-0.0238668228909,-0.000583740649745,-0.00784019567072,-0.0239443778992
1574069802412139980,117,1574069802411895132,base_link,0.0974531574618,-0.0863837703577,-0.02438536815,0.00237194309011,-0.0156377758831,0.0100641744211
1574069802694109352,118,1574069802693564524,base_link,0.0969925276377,-0.0709221632736,-0.0224166597347,0.00560035835952,0.0252011213452,-0.000601647654548
1574069802972414912,119,1574069802972103780,base_link,0.104035710099,-0.0514895953542,-0.0245187573341,0.000122180907056,-0.0164514798671,0.00896335579455
1574069803234822996,120,1574069803234351092,base_link,0.0890471634015,-0.0288145156057,-0.0269377135937,-0.00115307571832,-0.0138644520193,0.0159925427288
1574069803516231655,121,1574069803515781783,base_link,0.0704829383206,-0.0068983161603,-0.0295229508013,0.000275690865237,0.00950324349105,-0.0140387117863
1574069803832553876,122,1574069803832359977,base_link,0.0741188904596,0.00414496531176,-0.0335655325076,0.00200820225291,-0.0135776260868,0.0204603318125
1574069804118064953,123,1574069804117601133,base_link,0.0833106875893,0.0146547647374,-0.0395443067017,0.0061507942155,0.00137215072755,0.0139072528109
1574069804388316319,124,1574069804388021614,base_link,0.0781219181779,0.0225150940551,-0.0392047612844,0.00512327998877,0.0241079926491,0.0165629219264
1574069804654184014,125,1574069804653633111,base_link,0.0644087999118,0.0302851936549,-0.0381918306622,-0.00280012749135,0.00251204590313,0.000103666796349
1574069804932357333,126,1574069804932194123,base_link,0.0548778095415,0.0295903012694,-0.0389425778107,-0.00408715382218,-0.0268238913268,0.00312630040571
1574069805198456425,127,1574069805198153211,base_link,0.0516539784031,0.0309204056171,-0.0367343228693,0.0124451220036,0.0156845413148,0.00217716768384
1574069805482613909,128,1574069805481885406,base_link,0.055566599106,0.0404420167223,-0.0372403253525,0.00377656635828,0.0106171984226,-0.00148000335321
1574069805762153291,129,1574069805761889911,base_link,0.0680967063464,0.0864664103424,-0.018679353665,-0.0147508867085,-0.0529981926084,0.0432033874094
1574069806047451365,130,1574069806046976418,base_link,0.0913703119343,0.0543622044489,0.103421979239,0.144301831722,-0.00489750411361,-0.0958224907517
1574069806352226876,131,1574069806352000527,base_link,0.0885468216315,0.0737663642914,0.0989992555643,-0.0831451117992,0.092100597918,0.0340990051627
1574069806622175054,132,1574069806621682728,base_link,0.138569736574,0.0777385374401,0.205973916002,-0.0046737510711,-0.0528400167823,-0.0196600575
1574069806905484982,133,1574069806905277903,base_link,0.127379738021,0.0633378865499,0.17288742413,-0.0207966696471,-0.0425681881607,-0.013008357957
1574069807214531915,134,1574069807214164888,base_link,0.0151272079251,0.0483666926576,0.187911168162,-0.0105510270223,0.130515277386,-0.030127517879
1574069807497332833,135,1574069807496929225,base_link,-0.0100068232586,0.0615174701535,0.220323076526,-0.0105510270223,0.130515277386,-0.030127517879
1574069807762573818,136,1574069807762271639,base_link,-0.039677820851,0.0667602093078,0.195594193054,-0.0450218617916,-0.0177881252021,0.0498888492584
1574069808043310954,137,1574069808042848576,base_link,-0.0628691694482,0.0400417183499,0.195145845826,-0.00329160224646,-0.028565922752,-0.0168145932257
1574069808314422080,138,1574069808314189572,base_link,-0.0456889329761,0.0267858513541,0.110921813407,-0.0423498600721,-0.126100823283,-0.110028736293
1574069808636402524,139,1574069808635983795,base_link,-0.030996095307,0.0112449346758,0.019858182454,-0.00257120281458,0.0527343004942,-0.276937633753
1574069808872575975,140,1574069808872330607,base_link,0.0127418071844,0.0205742125552,0.0340362047133,-0.00854773726314,-0.0259298626333,-0.101982496679
1574069809158758814,141,1574069809158290758,base_link,0.0388027582794,0.00102611360964,0.053423091262,0.0397902131081,-0.0202097669244,0.0291482117027
1574069809431817839,142,1574069809431647979,base_link,0.0460151705287,-0.0370217267389,0.0205210094489,0.00259211612865,-0.103670373559,0.10060146451
1574069809712924407,143,1574069809712464305,base_link,-0.0059447060497,-0.0358190496043,0.014751764301,0.001985557843,-0.0527129024267,-0.00533645274118
1574069809972703243,144,1574069809972440938,base_link,-0.0337000048992,-0.0338491545059,0.000522505425797,0.00542880548164,0.0557189062238,-0.0829905644059
1574069810293565588,145,1574069810293252347,base_link,0.0085815199777,-0.00647085731137,-0.0453885688348,-0.0458155311644,-0.0384311676025,-0.0371612757444
1574069810590788749,146,1574069810590283302,base_link,0.061665053816,-0.00872767985425,-0.0224669035229,0.0553152859211,-0.0469524487853,-0.0224471203983
1574069810853151111,147,1574069810852868410,base_link,0.0699999860447,0.0142018770915,-0.0724127478836,0.0162865631282,0.033091250807,0.072562083602
1574069811159996237,148,1574069811159555660,base_link,0.117220166067,0.0226404039571,-0.0625613353387,-0.0243104435503,0.0183556340635,0.135949999094
1574069811441663986,149,1574069811441366845,base_link,0.155104688028,-3.68547025633e-06,-0.0319737382314,0.0272724982351,0.0365191400051,0.0518628619611
1574069811687545261,150,1574069811687108651,base_link,0.16855284549,-0.00303439117809,-0.0159524549161,0.0697476267815,0.050803091377,0.0462461002171
1574069811981751038,151,1574069811981510235,base_link,0.183581344394,0.0519686589909,0.0764655524844,-0.0393655449152,0.082159563899,-0.0346578918397
1574069812268734737,152,1574069812268237544,base_link,0.158296711562,0.0943189457581,0.0855600060073,0.0103406934068,0.144869580865,0.020294662565
1574069812536446619,153,1574069812536168662,base_link,0.131490403559,0.117402510526,0.119840066387,-0.0758405998349,0.0591686852276,0.0268971472979
1574069812813860397,154,1574069812813428951,base_link,0.0614228209858,0.100042693477,0.0982300253488,0.0214498918504,-0.0685276910663,0.0470341965556
1574069813092824003,155,1574069813092476352,base_link,0.00849055025806,0.0994286256431,0.114838163779,-0.0195979103446,0.107356414199,-0.0229373071343
1574069813408542804,156,1574069813408243567,base_link,-0.0119861356589,0.0786011304596,0.154470914285,-0.129365384579,-0.0370858348906,0.023513359949
1574069813747368146,157,1574069813746904288,base_link,0.0815555618748,0.0485912512675,0.0718290989331,-0.00317787751555,-0.0798538401723,-0.0203172769397
1574069813990712319,158,1574069813990451577,base_link,0.0600138288262,0.0431706627934,0.0414500199906,0.0508975237608,-0.0255421381444,-0.123468481004
1574069814258834574,159,1574069814258337601,base_link,0.00967712381529,0.0534265536917,0.134446230543,0.0508975237608,-0.0255421381444,-0.123468481004
1574069814531645475,160,1574069814531333013,base_link,0.00446023300307,0.0387468813086,0.0566334100827,-0.0269985254854,0.0879091694951,-0.0518785119057
1574069814848090339,161,1574069814847585248,base_link,0.090876616228,0.064275248144,0.00587814199362,0.136506795883,-0.027940781787,0.0726675763726
1574069815093122759,162,1574069815092896987,base_link,0.0472196757202,0.0443724392153,0.0266635196798,0.0317698791623,0.135192677379,-0.375049710274
1574069815353588174,163,1574069815353126808,base_link,0.0163603276631,0.0358295779449,0.0552370289643,0.0390244238079,-0.0578826591372,0.320562332869
1574069815613588738,164,1574069815613296167,base_link,0.00481722815545,0.0578698858814,0.0288322759495,-0.0690275579691,-0.062725931406,0.00832609832287
1574069815874474867,165,1574069815874039611,base_link,0.00854832776013,0.0467107620961,-0.00491585044699,-0.0498124994338,-0.0807008817792,0.00849993899465
1574069816139197638,166,1574069816138954041,base_link,0.0289744405514,-0.0139349964923,-0.0461884861294,-0.0532143637538,-0.108427666128,0.0597968064249
1574069816393817896,167,1574069816393352169,base_link,0.0646845262316,-0.0791672059726,-0.0894126174181,-0.113063648343,0.158377826214,0.0582093410194
1574069816684594972,168,1574069816684469243,base_link,0.0966435523637,-0.0665930577101,-0.00690246782617,0.00651392387226,0.0239300765097,0.0844819396734
1574069816934586858,169,1574069816934240760,base_link,0.143316413765,-0.0388189424232,0.0290345453541,-0.0081975562498,0.00614565471187,0.0354692563415
1574069817192459866,170,1574069817192146256,base_link,0.155182698415,-0.0336271013868,0.0632833846513,-0.043157055974,-0.0298392511904,-0.110955797136
1574069817484591187,171,1574069817484094229,base_link,0.163491501286,-0.0408528823155,0.0283404896006,0.0279014464468,-0.176158815622,-0.135643541813
1574069817733485132,172,1574069817733147684,base_link,0.0985016572005,-0.130286426543,-0.0119175873878,0.0788378119469,0.0964793041348,-0.0535432212055
1574069817989871504,173,1574069817989621990,base_link,0.124790829321,-0.230622939562,-0.0425845506487,0.00431108381599,0.0395274572074,0.0879738405347
1574069818256107225,174,1574069818255644223,base_link,0.0750905407302,-0.156604206246,-0.0544663664227,-0.0286819599569,0.0522319860756,0.131791383028
1574069818536651951,175,1574069818536377750,base_link,0.0263508125353,-0.045202555893,-0.000749986964128,0.021627496928,0.00950377434492,0.0209877826273
1574069818804851967,176,1574069818804412453,base_link,-0.0149550687754,-0.00302627395321,-0.0155666068213,-0.0241941139102,0.022759385407,-0.02977171354
1574069819056995816,177,1574069819056717571,base_link,-0.0616919400108,0.000394937826177,-0.0156343250112,0.0694326460361,0.0212090648711,0.0435340292752
1574069819313410010,178,1574069819313014520,base_link,-0.0410122276297,-0.0576070178697,-0.0248582255069,0.0344428494573,-0.0457241237164,-0.0200801659375
1574069819615105130,179,1574069819614795094,base_link,-0.0302427338124,-0.172386591297,-0.0450784513512,0.0781823694706,-0.00858129281551,0.106615021825
1574069819901650401,180,1574069819901318034,base_link,-0.0431213126535,-0.286225272083,-0.00515516424178,0.0461736172438,0.0533160492778,0.0889947190881
1574069820161489625,181,1574069820161256933,base_link,-0.0676659767917,-0.257232678944,-0.0180294811522,-0.0341155491769,0.00161135825329,0.0273033007979
1574069820434582342,182,1574069820434092829,base_link,-0.0175467339556,-0.122256013148,-0.058957347316,-0.080359838903,-0.0164194833487,0.114332683384
1574069820689563737,183,1574069820689277926,base_link,-0.040303956036,-0.0615240933741,-0.0454350617053,0.0513234734535,0.0686866044998,-0.0203596539795
1574069820940574474,184,1574069820940082979,base_link,-0.087505147788,-0.1200543638,-0.0311285047718,0.135314762592,-0.0216604080051,0.0126769375056
1574069821199913303,185,1574069821199717310,base_link,-0.110730172913,-0.256702958645,-0.0513832885086,0.200929567218,-0.0229539703578,0.0697866305709
1574069821460793041,186,1574069821460380897,base_link,-0.160752894924,-0.301505262077,-0.0147589942426,0.00957125332206,-0.0543579384685,-0.00354160089046
1574069821718438700,187,1574069821718109519,base_link,-0.149963177674,-0.20962659459,-0.0180764080639,0.137552678585,-0.0961571633816,0.00994950067252
1574069821977408645,188,1574069821976927605,base_link,-0.121471532925,-0.102174158432,-0.0616977636349,-0.0638921931386,0.114023476839,-0.163361757994
1574069822285100562,189,1574069822284769382,base_link,-0.128485029908,-0.102891803952,-0.0567613548212,0.11467871815,-0.0620284602046,0.0250666383654
1574069822560290077,190,1574069822559976032,base_link,-0.171288286712,-0.145327680522,-0.02394036697,-0.124965727329,0.0419167466462,0.0685238912702
1574069822813698011,191,1574069822813480380,base_link,-0.199781389799,-0.125642227589,-0.0493809247181,-0.349880188704,-0.0623429231346,0.118120454252
1574069823054789208,192,1574069823054298072,base_link,-0.192806243483,-0.0206697645801,-0.0822279226027,-0.251093655825,-0.0855449065566,0.0591316819191
1574069823320243165,193,1574069823320027086,base_link,-0.147003320742,0.112862323256,-0.0636633316063,-0.136561080813,0.148269563913,0.0778784379363
1574069823597302503,194,1574069823597071923,base_link,-0.148470505054,0.183085414559,-0.0641397530512,0.101487055421,-0.0774006545544,-0.0442375279963
1574069823853277574,195,1574069823853009802,base_link,-0.128134558891,0.195261305842,-0.0877683870614,0.109517835081,0.047794315964,-0.115401610732
1574069824121856975,196,1574069824121089468,base_link,-0.123827068441,0.233471298006,-0.0949928190067,0.0498426258564,0.0788389891386,-0.0645668804646
1574069824374654496,197,1574069824374348085,base_link,-0.106075546032,0.234779433437,-0.120513580029,-0.0148525675759,-0.00579514959827,-0.0174827054143
1574069824633998302,198,1574069824633616508,base_link,-0.0535984298871,0.187312737655,-0.102246773764,0.0264223776758,0.0781559199095,0.00502505199984
1574069824928430896,199,1574069824927977515,base_link,-0.0456773631184,0.135031887875,-0.104980844631,-0.0314334146678,0.0404245331883,-0.0234134681523
1574069825171681112,200,1574069825171535755,base_link,-0.0345710664575,0.0938926024644,-0.122394047582,0.0407333262265,0.152543827891,0.0528415702283
1574069825463923336,201,1574069825463481036,base_link,-0.0262889971343,0.0691022398405,-0.121024152335,-0.050786126405,0.00180982006714,-0.00643613841385
1574069825712009278,202,1574069825711777548,base_link,-0.00180763769254,0.0994672833702,-0.138589813075,-0.0855440124869,0.0017626095796,-0.0517887845635
1574069825976054906,203,1574069825975693693,base_link,0.0555588455074,0.107967172834,-0.136649823973,0.0280797109008,0.00673829158768,0.0088765155524
1574069826232326252,204,1574069826232083937,base_link,0.0801165554478,0.146595905381,-0.115229822497,-0.0372640378773,-0.00422773556784,-0.0831864103675
1574069826493526779,205,1574069826493148096,base_link,0.0850917232476,0.102968688702,-0.148824858043,0.0596920624375,-0.0594050139189,-0.000528353557456
1574069826760910075,206,1574069826760723176,base_link,0.0551213460821,0.0452993749708,-0.144708941781,0.104406900704,0.0752777531743,0.0619004294276
1574069827037081838,207,1574069827036651709,base_link,0.0723083742284,-0.0157325052915,-0.14468911591,0.0115835573524,-0.0376048199832,-0.0180472843349
1574069827339436309,208,1574069827339117193,base_link,0.144599515756,-0.0472472888163,-0.146835117106,-0.0338525883853,-0.0406473428011,-0.0127811431885
1574069827564464493,209,1574069827564033583,base_link,0.12655254299,-0.068938393306,-0.155427914738,-0.020547311753,-0.0289598796517,0.000992088229395
1574069827812220469,210,1574069827811905957,base_link,0.105574865679,-0.0583792106549,-0.181890160022,-0.0236015748233,-0.0855926722288,0.0588588602841
1574069828077489308,211,1574069828077034059,base_link,0.0678242847162,-0.0394360443701,-0.172443382869,0.00839071441442,-0.112010858953,0.0499789267778
1574069828368809833,212,1574069828368538569,base_link,0.0303735997455,-0.0103204322824,-0.189756905693,0.0271147768945,-0.141878455877,0.107085250318
1574069828631337303,213,1574069828630902471,base_link,0.0205329108989,-0.000915999777643,-0.224519272702,-0.0816248655319,-0.0186961684376,-0.165490701795
1574069828871952313,214,1574069828871701761,base_link,0.0248130598947,-0.00344205590828,-0.232395699657,-0.0681214332581,0.0303162634373,-0.14018176496
1574069829133055856,215,1574069829132671760,base_link,0.0262522869211,-0.0210984019543,-0.241136978268,0.0309152640402,0.0628976300359,0.0108048431575
1574069829394907208,216,1574069829394565903,base_link,0.137697852691,-0.0198750492238,-0.242771801601,0.0288241282105,0.0122126154602,0.0531319379807
1574069829653547049,217,1574069829653081898,base_link,0.295259833,-0.0693464203821,-0.260819257164,0.00399607187137,-0.00406044349074,-0.0361548624933
1574069829914602753,218,1574069829914314180,base_link,0.390190946685,-0.144921033545,-0.270532221209,0.0553088970482,0.219001829624,0.013604445383
1574069830202312152,219,1574069830202061692,base_link,0.369143467468,-0.146367297373,-0.214496935565,0.00653243390843,0.0180623941123,-0.0119614908472
1574069830471065230,220,1574069830470537908,base_link,0.309692709597,-0.0789038740637,-0.226213089704,-0.0554821193218,-0.0971745029092,-0.00790090113878
1574069830733249121,221,1574069830733065920,base_link,0.241677102465,0.036852195283,-0.210018409811,-0.0295633636415,0.166650936007,-0.0398843437433
1574069831001883911,222,1574069831001377305,base_link,0.152044464027,0.0810948045245,-0.201670553518,0.0892047733068,0.020634919405,0.00357481231913
1574069831289169916,223,1574069831288825264,base_link,0.164045771482,0.0824032249917,-0.224555623924,0.0402888655663,0.0013899912592,0.0183806344867
1574069831535599756,224,1574069831535082135,base_link,0.138949230736,0.0795577994092,-0.211724489745,0.0395068340003,0.029995482415,0.014208628796
1574069831819766554,225,1574069831819557769,base_link,0.112710079977,0.0692573440153,-0.209713709886,0.00741402432323,0.0346276387572,0.00243082945235
1574069832105139673,226,1574069832104670174,base_link,0.0705399999329,0.0486389147328,-0.189651324583,3.88627522625e-05,0.0341229587793,-0.0065975994803
1574069832374428346,227,1574069832374095998,base_link,0.0693663994979,0.0190064746619,-0.191566415034,0.00492678862065,-0.0720784068108,-0.0280332565308
1574069832656417700,228,1574069832655969406,base_link,0.104097853032,-0.0236786329259,-0.166657860423,-0.000102074700408,-0.00384634453803,-0.00584765989333
1574069832890144572,229,1574069832889735024,base_link,0.122713679302,-0.0600799126204,-0.173138899044,-0.0102772945538,-0.0857484340668,-0.0121869258583
1574069833155358084,230,1574069833154857571,base_link,0.0724512281936,-0.0478382278437,-0.170518845685,-0.0391614064574,-0.149563342333,0.0430889129639
1574069833421856713,231,1574069833421551368,base_link,0.05305896736,0.00353386304218,-0.165814011894,-0.0409543514252,0.145196586847,0.0330082662404
1574069833702087326,232,1574069833701539171,base_link,0.0138132163136,0.0621770101915,-0.166722909242,0.0616805963218,-0.0516810677946,-0.0488645471632
1574069833964689784,233,1574069833964424948,base_link,-0.00860417134335,0.0864780881902,-0.188266514493,0.0159049313515,-0.0382952168584,-0.00185039674398
1574069834260804662,234,1574069834260295561,base_link,-0.0390467048746,0.0835953831913,-0.188819862991,-0.0148533154279,0.0455633848906,0.0298420637846
1574069834519283931,235,1574069834518781879,base_link,-0.0351398779867,0.0732121081159,-0.191756579522,0.00360303721391,0.06066102162,0.0163943748921
1574069834810599477,236,1574069834810337338,base_link,-0.0297981010007,0.0788250493116,-0.186869304942,-0.0201479811221,0.0319886915386,-0.0166552253067
1574069835027288542,237,1574069835026853444,base_link,-0.0284565526502,0.0781013506336,-0.183886053742,0.0012198422337,0.0297620296478,-0.0180739592761
1574069835276489345,238,1574069835275952504,base_link,-0.0181114319637,0.0718295173606,-0.17959977876,-0.0202653650194,0.0192559324205,0.00340640544891
1574069835537286407,239,1574069835536954831,base_link,-0.0292462909411,0.0788340494136,-0.191358564676,0.00987250823528,0.0362646766007,0.00836919806898
1574069835796149447,240,1574069835795930325,base_link,-0.056056575915,0.109115103422,-0.188993198284,0.0232290588319,0.00901612825692,-0.0348825342953
1574069836075382224,241,1574069836074971971,base_link,-0.0503319710417,0.122479356695,-0.192306469702,0.00819346774369,0.0239660162479,-0.024574527517
1574069836321323889,242,1574069836321061366,base_link,-0.0395808254408,0.111695425439,-0.172331547107,0.0277907196432,-0.0129092214629,0.0292290803045
1574069836575837283,243,1574069836575415396,base_link,-0.0207256089944,0.0929189268225,-0.161012845342,0.0169037524611,-0.0137868393213,0.0307685360312
