%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1574069788980371175,66,1574069788980164701,base_link,0,1,40.3548468,-3.7441295,693.716606091,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.32639968262,1
1574069789230705819,67,1574069789230312778,base_link,0,1,40.3548465,-3.7441291,693.746605457,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.32639968262,1
1574069789453834449,68,1574069789453622044,base_link,0,1,40.3548459,-3.7441287,693.726604533,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.32639968262,1
1574069789711227451,69,1574069789710793873,base_link,0,1,40.354845,-3.7441285,693.966603491,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069789947061531,70,1574069789946947889,base_link,0,1,40.3548448,-3.7441284,693.996603212,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.32639968262,1
1574069790192158724,71,1574069790191822429,base_link,0,1,40.3548439,-3.7441285,694.046602429,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069790441603229,72,1574069790440941888,base_link,0,1,40.3548436,-3.7441284,693.946602053,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069790669800990,73,1574069790669575875,base_link,0,1,40.3548435,-3.7441281,693.816601698,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069790902431191,74,1574069790902019425,base_link,0,1,40.3548434,-3.744128,693.706601516,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.32639968262,1
1574069791150253635,75,1574069791150006812,base_link,0,1,40.3548434,-3.7441277,693.816601257,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.32639968262,1
1574069791387556818,76,1574069791387164532,base_link,0,1,40.354843,-3.7441273,693.866600527,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.32639968262,1
1574069791616074860,77,1574069791615848739,base_link,0,1,40.3548424,-3.744127,693.816599689,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.32639968262,1
1574069791870137931,78,1574069791869793048,base_link,0,1,40.3548421,-3.7441268,693.756599227,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.32639968262,1
1574069792105842197,79,1574069792105630372,base_link,0,1,40.3548414,-3.7441265,693.676598293,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.32639968262,1
1574069792353778971,80,1574069792353413888,base_link,0,1,40.3548406,-3.744126,693.696597089,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.32639968262,1
1574069792581426861,81,1574069792581239066,base_link,0,1,40.3548401,-3.7441257,693.776596348,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.32639968262,1
1574069792831451676,82,1574069792830998468,base_link,0,1,40.3548397,-3.7441255,693.76659579,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,6.8120994524,1
1574069793080281201,83,1574069793080083461,base_link,0,1,40.3548392,-3.7441254,693.706595221,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.32639968262,1
1574069793304917285,84,1574069793304530958,base_link,0,1,40.354839,-3.7441251,693.716594769,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.32639968262,1
1574069793549548908,85,1574069793549354438,base_link,0,1,40.3548386,-3.7441242,693.666593608,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.32639968262,1
1574069793783255947,86,1574069793782862819,base_link,0,1,40.3548377,-3.7441241,693.536592653,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.32639968262,1
1574069793989290898,87,1574069793989163345,base_link,0,1,40.3548367,-3.7441237,693.426591343,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.32639968262,1
1574069794256401139,88,1574069794256014194,base_link,0,1,40.3548359,-3.744123,693.326589968,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.32639968262,1
1574069794511040202,89,1574069794510865686,base_link,0,1,40.3548359,-3.7441223,693.256589365,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.32639968262,1
1574069794769421384,90,1574069794768966929,base_link,0,1,40.3548357,-3.7441216,693.226588568,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.32639968262,1
1574069795045995010,91,1574069795045789478,base_link,0,1,40.3548357,-3.7441203,693.086587448,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.32639968262,1
1574069795295591106,92,1574069795295194253,base_link,0,1,40.3548356,-3.7441198,693.006586921,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.32639968262,1
1574069795530238573,93,1574069795530060619,base_link,0,1,40.354835,-3.7441194,692.926585997,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.32639968262,1
1574069795787073480,94,1574069795786630282,base_link,0,1,40.3548344,-3.744119,692.696585074,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.32639968262,1
1574069796054642455,95,1574069796054405495,base_link,0,1,40.3548334,-3.7441183,692.506583505,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.32639968262,1
1574069796348358029,96,1574069796348116581,base_link,0,1,40.3548326,-3.7441179,692.336582388,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.32639968262,1
1574069796573605103,97,1574069796573308576,base_link,0,1,40.3548315,-3.7441175,692.126580982,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.32639968262,1
1574069796855280058,98,1574069796855084728,base_link,0,1,40.3548296,-3.7441166,691.916578373,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.32639968262,1
1574069797108351238,99,1574069797108034561,base_link,0,1,40.3548285,-3.7441164,691.746577139,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.32639968262,1
1574069797364929300,100,1574069797364754915,base_link,0,1,40.3548278,-3.7441166,691.786576635,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.32639968262,1
1574069797642500249,101,1574069797642125924,base_link,0,1,40.3548272,-3.744117,691.756576401,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.32639968262,1
1574069797883082439,102,1574069797882793458,base_link,0,1,40.3548265,-3.7441159,691.566574777,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.32639968262,1
1574069798135308915,103,1574069798134991684,base_link,0,1,40.3548262,-3.7441155,691.436574143,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.32639968262,1
1574069798388575617,104,1574069798388394805,base_link,0,1,40.354826,-3.744115,691.28657352,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.32639968262,1
1574069798645675427,105,1574069798645271620,base_link,0,1,40.3548262,-3.7441132,691.086572162,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.32639968262,1
1574069798911083267,106,1574069798910877483,base_link,0,1,40.3548259,-3.7441125,691.166571269,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069799174591094,107,1574069799174202959,base_link,0,1,40.3548259,-3.7441117,690.92657058,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069799440072596,108,1574069799439879882,base_link,0,1,40.3548261,-3.7441108,690.816569998,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069799690725842,109,1574069799690305737,base_link,0,1,40.3548263,-3.7441102,690.546569674,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069799972734648,110,1574069799972522845,base_link,0,1,40.3548264,-3.74411,690.426569598,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069800235044772,111,1574069800234850362,base_link,0,1,40.3548266,-3.7441082,690.386568241,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069800491121435,112,1574069800490743013,base_link,0,1,40.3548265,-3.7441072,690.546567283,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069800774304173,113,1574069800774095054,base_link,0,1,40.3548265,-3.7441067,690.596566852,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069801012645028,114,1574069801012252347,base_link,0,1,40.3548268,-3.7441061,690.686566625,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069801273359336,115,1574069801273144321,base_link,0,1,40.3548273,-3.7441063,690.12656728,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069801531990663,116,1574069801531611086,base_link,0,1,40.3548273,-3.744106,690.116567021,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069801790979219,117,1574069801790678755,base_link,0,1,40.3548275,-3.7441058,690.216567042,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069802048047718,118,1574069802047637279,base_link,0,1,40.3548278,-3.7441047,689.966566384,0.774399991608,0.0,0.0,0.0,0.774399991608,0.0,0.0,0.0,2.01639987812,1
1574069802315553542,119,1574069802315343317,base_link,0,1,40.3548282,-3.7441048,689.616566856,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069802603454068,120,1574069802603077054,base_link,0,1,40.3548286,-3.7441045,689.406566984,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069802865577448,121,1574069802865379391,base_link,0,1,40.3548293,-3.7441042,689.036567401,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069803092207637,122,1574069803091852668,base_link,0,1,40.3548296,-3.7441043,688.966567777,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069803347742906,123,1574069803347540366,base_link,0,1,40.3548299,-3.7441046,688.786568325,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069803591570149,124,1574069803591191825,base_link,0,1,40.35483,-3.7441046,688.676568421,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069803855044189,125,1574069803854779503,base_link,0,1,40.3548307,-3.744103,688.356567719,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069804134998627,126,1574069804134606814,base_link,0,1,40.354831,-3.7441027,688.26656775,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069804368212778,127,1574069804367947523,base_link,0,1,40.3548309,-3.7441027,688.356567653,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069804630343060,128,1574069804629898658,base_link,0,1,40.3548303,-3.7441026,688.376566988,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069804891626016,129,1574069804891411874,base_link,0,1,40.3548304,-3.7441019,688.376566482,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069805130537499,130,1574069805130120379,base_link,0,1,40.3548305,-3.7441015,688.316566234,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069805372611948,131,1574069805372345988,base_link,0,1,40.3548308,-3.744101,688.266566092,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069805652848879,132,1574069805652534770,base_link,0,1,40.3548319,-3.7440993,687.96656569,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069805892308934,133,1574069805892008864,base_link,0,1,40.3548325,-3.7440985,687.82656558,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069806156065145,134,1574069806155715031,base_link,0,1,40.3548334,-3.7440974,687.566565501,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069806409435140,135,1574069806409291433,base_link,0,1,40.354834,-3.7440964,687.536565219,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069806722371255,136,1574069806722073869,base_link,0,1,40.3548337,-3.7440964,686.816564929,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069807012285002,137,1574069807011902959,base_link,0,1,40.3548324,-3.7440978,686.76656488,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069807237055685,138,1574069807236729994,base_link,0,1,40.3548312,-3.7440988,686.916564583,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069807472132101,139,1574069807471957033,base_link,0,1,40.3548312,-3.7440988,686.946564583,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069807727189026,140,1574069807726736093,base_link,0,1,40.3548311,-3.744099,686.946564659,0.792099974537,0.0,0.0,0.0,0.792099974537,0.0,0.0,0.0,2.01639987812,1
1574069808001524035,141,1574069808001258251,base_link,0,1,40.3548309,-3.7440991,686.876564552,0.792099974537,0.0,0.0,0.0,0.792099974537,0.0,0.0,0.0,2.01639987812,1
1574069808232887084,142,1574069808232621495,base_link,0,1,40.3548312,-3.7440971,687.096563119,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069808494740476,143,1574069808494533496,base_link,0,1,40.3548312,-3.7440959,687.076562085,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069808754982973,144,1574069808754804234,base_link,0,1,40.3548314,-3.7440958,686.826562192,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069809010199578,145,1574069809009998056,base_link,0,1,40.3548315,-3.744095,687.0865616,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069809304431491,146,1574069809304225550,base_link,0,1,40.3548308,-3.7440928,687.446559029,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069809539368376,147,1574069809539216024,base_link,0,1,40.3548303,-3.7440934,687.196559063,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069809811250734,148,1574069809811060146,base_link,0,1,40.3548299,-3.7440943,686.926559452,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069810061989415,149,1574069810061719116,base_link,0,1,40.3548313,-3.7440922,687.426558995,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069810307112510,150,1574069810306946966,base_link,0,1,40.3548316,-3.7440909,687.716558165,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069810571157215,151,1574069810570948850,base_link,0,1,40.3548316,-3.74409,687.756557389,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069810829093757,152,1574069810828868139,base_link,0,1,40.3548318,-3.744088,688.23655586,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069811087913105,153,1574069811087538356,base_link,0,1,40.354832,-3.7440865,688.336554761,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069811351809787,154,1574069811351642535,base_link,0,1,40.3548324,-3.7440851,688.326553941,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069811587924640,155,1574069811587538483,base_link,0,1,40.3548327,-3.7440846,688.1665538,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069811851818330,156,1574069811851596262,base_link,0,1,40.3548346,-3.7440847,688.20655572,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069812116625798,157,1574069812116268433,base_link,0,1,40.3548356,-3.7440847,688.276556685,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069812398091317,158,1574069812397945047,base_link,0,1,40.3548363,-3.7440845,688.516557189,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069812629524904,159,1574069812629328301,base_link,0,1,40.3548357,-3.7440838,690.076556006,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069812889499310,160,1574069812889108593,base_link,0,1,40.3548359,-3.7440838,690.3665562,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069813175333629,161,1574069813174973830,base_link,0,1,40.3548364,-3.7440838,690.356556682,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069813430540331,162,1574069813430320781,base_link,0,1,40.3548367,-3.7440831,690.316556369,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069813722451144,163,1574069813722056312,base_link,0,1,40.3548368,-3.7440821,690.466555604,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069813946750292,164,1574069813946610324,base_link,0,1,40.354837,-3.7440815,690.43655528,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069814210957104,165,1574069814210551324,base_link,0,1,40.3548372,-3.7440807,690.556554784,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069814476879556,166,1574069814476657047,base_link,0,1,40.3548367,-3.7440804,690.716554043,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069814734646409,167,1574069814734255500,base_link,0,1,40.3548362,-3.7440813,690.976554336,0.792099974537,0.0,0.0,0.0,0.792099974537,0.0,0.0,0.0,2.49640013561,1
1574069814970317735,168,1574069814970048659,base_link,0,1,40.3548361,-3.7440818,691.33655467,0.792099974537,0.0,0.0,0.0,0.792099974537,0.0,0.0,0.0,2.49640013561,1
1574069815249721301,169,1574069815249370392,base_link,0,1,40.3548361,-3.7440815,691.726554411,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069815472527158,170,1574069815472264106,base_link,0,1,40.354836,-3.7440815,692.366554315,0.792099974537,0.0,0.0,0.0,0.792099974537,0.0,0.0,0.0,2.49640013561,1
1574069815706730995,171,1574069815706541466,base_link,0,1,40.3548363,-3.7440823,692.496555294,0.792099974537,0.0,0.0,0.0,0.792099974537,0.0,0.0,0.0,2.49640013561,1
1574069815952857401,172,1574069815952530027,base_link,0,1,40.3548363,-3.744083,692.736555897,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069816190080794,173,1574069816189851645,base_link,0,1,40.354836,-3.7440835,692.886556038,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069816430172192,174,1574069816429679521,base_link,0,1,40.3548356,-3.7440839,692.936555996,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069816666661489,175,1574069816666500837,base_link,0,1,40.3548347,-3.744084,693.186555213,0.792099974537,0.0,0.0,0.0,0.792099974537,0.0,0.0,0.0,2.49640013561,1
1574069816909783128,176,1574069816909471876,base_link,0,1,40.354834,-3.7440841,693.246554624,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069817145682404,177,1574069817145539532,base_link,0,1,40.3548332,-3.7440843,693.436554024,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069817413126051,178,1574069817412937096,base_link,0,1,40.3548326,-3.7440841,693.606553273,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069817659910882,179,1574069817659696176,base_link,0,1,40.3548316,-3.7440841,693.966552307,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069817866000279,180,1574069817865550122,base_link,0,1,40.354831,-3.744084,694.226551642,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069818105147552,181,1574069818104938770,base_link,0,1,40.3548306,-3.744084,694.386551256,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069818366126361,182,1574069818365631278,base_link,0,1,40.3548303,-3.7440841,694.466551052,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069818625446295,183,1574069818625250495,base_link,0,1,40.35483,-3.744084,694.496550677,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069818873643762,184,1574069818873340310,base_link,0,1,40.3548302,-3.7440843,694.896551128,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069819114961453,185,1574069819114722722,base_link,0,1,40.3548305,-3.7440847,695.096551762,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069819347062013,186,1574069819346638722,base_link,0,1,40.3548307,-3.7440852,695.256552386,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069819590853671,187,1574069819590613147,base_link,0,1,40.3548308,-3.7440855,695.436552741,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069819866236724,188,1574069819865741991,base_link,0,1,40.3548314,-3.7440846,695.466552545,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069820065423068,189,1574069820065223180,base_link,0,1,40.3548319,-3.7440847,695.486553114,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069820330287244,190,1574069820329837434,base_link,0,1,40.354832,-3.7440847,695.70655321,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069820574541029,191,1574069820574356051,base_link,0,1,40.3548317,-3.744085,695.766553179,0.722500040531,0.0,0.0,0.0,0.722500040531,0.0,0.0,0.0,2.01639987812,1
1574069820812956291,192,1574069820812592763,base_link,0,1,40.3548318,-3.7440855,695.626553706,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069821051921530,193,1574069821051706969,base_link,0,1,40.3548315,-3.7440846,695.526552641,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069821295440222,194,1574069821295250515,base_link,0,1,40.3548309,-3.7440848,695.326552235,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069821535616153,195,1574069821535376977,base_link,0,1,40.3548302,-3.744085,695.166551731,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069821771303572,196,1574069821771080456,base_link,0,1,40.3548297,-3.7440851,694.976551335,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069822091625277,197,1574069822091474015,base_link,0,1,40.354829,-3.744085,694.786550573,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069822356942493,198,1574069822356544869,base_link,0,1,40.3548287,-3.7440846,694.536549939,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069822537457812,199,1574069822537068077,base_link,0,1,40.3548284,-3.7440843,694.386549391,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
1574069822791384991,200,1574069822791135261,base_link,0,1,40.3548286,-3.7440845,694.246549756,0.960400037384,0.0,0.0,0.0,0.960400037384,0.0,0.0,0.0,4.28489972363,1
